        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
19-02-18 10:14:39 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:40 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:41 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:42 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:43 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:44 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:45 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:46 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:47 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:49 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:14:50 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:51 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:52 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:53 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:54 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:55 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:56 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:57 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:14:58 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:00 PM,139,202.5,44,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:01 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:02 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:03 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:04 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:05 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:06 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:07 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:08 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:09 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:11 PM,139,202.5,44,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:12 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:13 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:14 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:15 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:16 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:17 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:18 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:19 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:20 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:22 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:23 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:24 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:25 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:26 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:27 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:28 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:29 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:30 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:31 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:33 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:34 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:35 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:36 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:37 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:38 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:39 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:40 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:41 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:42 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:44 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:45 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:46 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:47 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:48 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:49 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:50 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:52 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:52 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:54 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:56 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:57 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:15:58 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:15:59 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:00 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:01 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:02 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:03 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:04 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:05 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:07 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:08 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:09 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:10 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:11 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:12 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:13 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:14 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:15 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:16 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:17 PM,607.5,202.5,44,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:18 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:19 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:20 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:21 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:22 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:23 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:24 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:25 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:26 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:27 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:29 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:30 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:31 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:32 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:33 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:34 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:35 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:36 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:37 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:38 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:40 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:41 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:42 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:43 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:44 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:45 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:46 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:47 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:48 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:49 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:51 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:52 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:53 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:54 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:55 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:16:56 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:57 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:58 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:16:59 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:00 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:02 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:03 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:04 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:05 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:06 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:07 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:08 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:09 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:10 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:11 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:13 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:14 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:15 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:16 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:17 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:18 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:19 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:20 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:21 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:22 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:24 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:25 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:26 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:27 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:28 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:29 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:30 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:31 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:32 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:33 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:34 PM,607.5,202.5,44,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:35 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:36 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:37 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:38 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:39 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:40 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:41 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:42 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:43 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:44 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:46 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:47 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:48 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:49 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:50 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:51 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:52 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:53 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:54 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:55 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:57 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:17:58 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:17:59 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:00 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:01 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:02 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:03 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:04 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:05 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:06 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:08 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:09 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:10 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:11 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:12 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:13 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:14 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:15 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:16 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:17 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:19 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:20 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:21 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:22 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:23 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:24 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:25 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:26 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:27 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:28 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:30 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:31 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:32 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:33 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:34 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:35 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:36 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:37 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:38 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:39 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:41 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:42 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:43 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:44 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:45 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:46 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:47 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:48 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:49 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:50 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:52 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:18:53 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:54 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:55 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:56 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:57 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:58 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:18:59 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:00 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:01 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:03 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:04 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:05 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:06 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:07 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:08 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:09 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:10 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:11 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:12 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:14 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:15 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:16 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:17 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:19 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:20 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:21 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:22 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:23 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:24 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:26 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:27 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:28 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:29 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:30 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:31 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:32 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:33 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:34 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:35 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:37 PM,139,202.5,43,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:38 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:39 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:40 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:41 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:42 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:43 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:44 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:45 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:46 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:48 PM,139,202.5,43,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:49 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:50 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:51 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:52 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:53 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:54 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:55 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:56 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:19:57 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:19:59 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:20:00 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:01 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:02 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:03 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:04 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:05 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:06 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:07 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:08 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:10 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:20:11 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:12 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:13 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:14 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:15 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:16 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:17 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:18 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:19 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:21 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:20:22 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:23 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:24 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:25 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:26 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:27 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:28 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:29 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:30 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:32 PM,139,202.5,42,0,0,0,0,0,0,16,0.625,
19-02-18 10:20:33 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:34 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:35 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:36 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:37 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:38 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
19-02-18 10:20:39 PM,139,202.5,42,0,0,0,0,0,0,1,0.625,
